hand0_x0,hand0_y0,hand0_z0,hand0_x1,hand0_y1,hand0_z1,hand0_x2,hand0_y2,hand0_z2,hand0_x3,hand0_y3,hand0_z3,hand0_x4,hand0_y4,hand0_z4,hand0_x5,hand0_y5,hand0_z5,hand0_x6,hand0_y6,hand0_z6,hand0_x7,hand0_y7,hand0_z7,hand0_x8,hand0_y8,hand0_z8,hand0_x9,hand0_y9,hand0_z9,hand0_x10,hand0_y10,hand0_z10,hand0_x11,hand0_y11,hand0_z11,hand0_x12,hand0_y12,hand0_z12,hand0_x13,hand0_y13,hand0_z13,hand0_x14,hand0_y14,hand0_z14,hand0_x15,hand0_y15,hand0_z15,hand0_x16,hand0_y16,hand0_z16,hand0_x17,hand0_y17,hand0_z17,hand0_x18,hand0_y18,hand0_z18,hand0_x19,hand0_y19,hand0_z19,hand0_x20,hand0_y20,hand0_z20,hand1_x0,hand1_y0,hand1_z0,hand1_x1,hand1_y1,hand1_z1,hand1_x2,hand1_y2,hand1_z2,hand1_x3,hand1_y3,hand1_z3,hand1_x4,hand1_y4,hand1_z4,hand1_x5,hand1_y5,hand1_z5,hand1_x6,hand1_y6,hand1_z6,hand1_x7,hand1_y7,hand1_z7,hand1_x8,hand1_y8,hand1_z8,hand1_x9,hand1_y9,hand1_z9,hand1_x10,hand1_y10,hand1_z10,hand1_x11,hand1_y11,hand1_z11,hand1_x12,hand1_y12,hand1_z12,hand1_x13,hand1_y13,hand1_z13,hand1_x14,hand1_y14,hand1_z14,hand1_x15,hand1_y15,hand1_z15,hand1_x16,hand1_y16,hand1_z16,hand1_x17,hand1_y17,hand1_z17,hand1_x18,hand1_y18,hand1_z18,hand1_x19,hand1_y19,hand1_z19,hand1_x20,hand1_y20,hand1_z20,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,label
0.3534876108169555,0.8278992772102356,3.446561152031791e-07,0.3453109264373779,0.7712758779525757,-0.0286876317113637,0.3596672713756561,0.7261663675308228,-0.0487641058862209,0.3894741833209991,0.7004309892654419,-0.0625481083989143,0.419583261013031,0.6851650476455688,-0.0755240693688392,0.4024779796600342,0.748896598815918,-0.0576660968363285,0.4581083655357361,0.7173095345497131,-0.079487606883049,0.4918897151947021,0.6975849866867065,-0.0905982851982116,0.5187125205993652,0.6830401420593262,-0.0961972847580909,0.421985924243927,0.782965898513794,-0.0511569418013095,0.4809420704841614,0.7436715960502625,-0.0690923333168029,0.5170488953590393,0.7184182405471802,-0.0767305046319961,0.5447463393211365,0.6980603933334351,-0.081668235361576,0.4363022148609161,0.8085831999778748,-0.0448892302811145,0.4883931279182434,0.7710814476013184,-0.0589972510933876,0.52085280418396,0.7482368350028992,-0.064377561211586,0.5457453727722168,0.7304577827453613,-0.0675393193960189,0.4449361562728882,0.8244830965995789,-0.0402292869985103,0.4837915599346161,0.7974957823753357,-0.0521551333367824,0.5067420601844788,0.781548798084259,-0.0561836138367652,0.5246418714523315,0.7675529718399048,-0.0578184053301811,0.6324515342712402,0.5780086517333984,1.231153134995111e-07,0.6351337432861328,0.5196954607963562,0.0059136347845196,0.6179699897766113,0.4741087555885315,0.0084576252847909,0.5948625802993774,0.4468310475349426,0.0099409595131874,0.5745481848716736,0.4277921915054321,0.0100405327975749,0.5834481716156006,0.4608080089092254,-0.0063063548877835,0.5442904829978943,0.4259319901466369,-0.0126090366393327,0.5213205814361572,0.4053149819374084,-0.0152860004454851,0.5028108954429626,0.3898363709449768,-0.0165325887501239,0.5685434937477112,0.4819719791412353,-0.0131686842069029,0.5243496894836426,0.4407747685909271,-0.0208612736314535,0.4961645305156708,0.4154483675956726,-0.0245591774582862,0.474244624376297,0.395431250333786,-0.0262978300452232,0.5577211976051331,0.5090914964675903,-0.0187620241194963,0.517392098903656,0.4693119525909424,-0.0257715117186307,0.4917552173137665,0.4443984031677246,-0.029540441930294,0.4718497991561889,0.4246268570423126,-0.0313321314752101,0.5512952208518982,0.5422142744064331,-0.0232173446565866,0.5215389132499695,0.5104436278343201,-0.030052725225687,0.5034500956535339,0.4899101555347442,-0.0317949466407299,0.4888933897018432,0.4723148643970489,-0.0316612869501113,0.7733559012413025,0.9320549368858336,-0.3833224475383758,0.1311398148536682,0.9287925362586976,-0.5273322463035583,0.6195814609527588,0.6233583688735962,-1.1471264362335205,0.3566695749759674,0.8169381022453308,-1.2057737112045288,Good
0.3528389930725097,0.8292279839515686,3.370876697772474e-07,0.3449105322360992,0.7722325325012207,-0.027036303654313,0.3596774339675903,0.727077066898346,-0.0461368598043918,0.3895793855190277,0.7018781900405884,-0.0594589076936244,0.4194987416267395,0.6862958073616028,-0.0720445960760116,0.4025395214557647,0.7492559552192688,-0.0544656403362751,0.4579479098320007,0.718055009841919,-0.0756708681583404,0.4917446374893188,0.6990429759025574,-0.0865241512656211,0.5185236930847168,0.6852363348007202,-0.0919044911861419,0.4213419556617737,0.7835634350776672,-0.0488870032131671,0.4803414940834045,0.7448312640190125,-0.0662409588694572,0.5166672468185425,0.7196955680847168,-0.0739399492740631,0.5445348620414734,0.6995147466659546,-0.0789116024971008,0.4350444078445434,0.809583306312561,-0.043596114963293,0.4874798059463501,0.7724183797836304,-0.0573796965181827,0.5200532674789429,0.7492935061454773,-0.0630607157945633,0.5450513362884521,0.7315044403076172,-0.066380389034748,0.443305104970932,0.8262800574302673,-0.0397997125983238,0.4827297031879425,0.7991853952407837,-0.0514848195016384,0.5060824155807495,0.7831361889839172,-0.0555656664073467,0.5243293642997742,0.769424557685852,-0.0572095029056072,0.632136881351471,0.5785144567489624,1.1771604846444461e-07,0.6355673670768738,0.5201380848884583,0.0067162774503231,0.61835116147995,0.4746749699115753,0.0099465874955058,0.5949715375900269,0.446905255317688,0.0122248586267232,0.5747082233428955,0.4278130233287811,0.0131467459723353,0.5836082100868225,0.46132692694664,-0.0061271875165402,0.5438149571418762,0.426261842250824,-0.0118385851383209,0.5207123756408691,0.4057770371437073,-0.0138207916170358,0.5022671818733215,0.390432596206665,-0.0145789794623851,0.5684175491333008,0.4825689792633056,-0.0128430901095271,0.5237783789634705,0.4409361481666565,-0.0204573310911655,0.4954896569252014,0.4154561758041382,-0.023726737126708,0.4736188948154449,0.395179808139801,-0.025043498724699,0.5575846433639526,0.5095860362052917,-0.0181212611496448,0.5171559453010559,0.4693257808685303,-0.0249988846480846,0.4914820194244385,0.4442378580570221,-0.028487741947174,0.4716706573963165,0.4242904782295227,-0.0299604255706071,0.5515000820159912,0.5424172282218933,-0.0221325047314167,0.5214899778366089,0.5099168419837952,-0.0288096144795417,0.5034720301628113,0.4889627695083618,-0.0304577816277742,0.4890994429588318,0.4710659086704254,-0.0301937833428382,0.7731151580810547,0.9328905940055848,-0.3889108598232269,0.1311169117689132,0.9293222427368164,-0.5281172394752502,0.6194879412651062,0.6233887076377869,-1.15208637714386,0.3550702035427093,0.8183478713035583,-1.202592372894287,Good
0.3530947864055633,0.8308771848678589,3.354116415721365e-07,0.3458052277565002,0.7736581563949585,-0.0268547665327787,0.3601384460926056,0.728243887424469,-0.0460884720087051,0.390498548746109,0.7027620673179626,-0.059674821794033,0.4203706979751587,0.6891937851905823,-0.0725404694676399,0.4025904238224029,0.7514927387237549,-0.0537784658372402,0.4573110044002533,0.7196289896965027,-0.0754314139485359,0.4909723401069641,0.7004752159118652,-0.0868966355919838,0.51788729429245,0.6867616772651672,-0.0928328111767768,0.4221338331699371,0.785077691078186,-0.0483508557081222,0.4805711209774017,0.7459588050842285,-0.0659532696008682,0.5165088772773743,0.720689058303833,-0.0740367621183395,0.5439663529396057,0.7005060911178589,-0.0793958753347396,0.4362886548042297,0.8106498122215271,-0.0432777628302574,0.4880265295505523,0.7736695408821106,-0.0571395494043827,0.5203405618667603,0.7503273487091064,-0.063034102320671,0.5449250340461731,0.7324118614196777,-0.0666522309184074,0.4446392059326172,0.8274362683296204,-0.0397295951843261,0.4832080602645874,0.8013684153556824,-0.0514331124722957,0.506230354309082,0.7850912809371948,-0.0557534396648407,0.5241861939430237,0.7709314823150635,-0.0577239543199539,0.6320698261260986,0.5800989866256714,1.1569510149911367e-07,0.635719358921051,0.5206855535507202,0.0063528572209179,0.6184974908828735,0.4751110076904297,0.0092997783794999,0.5950081944465637,0.447625070810318,0.0112640345469117,0.5751065015792847,0.4281466007232666,0.0118863433599472,0.5845414400100708,0.461985170841217,-0.0063185798935592,0.544375479221344,0.4269173145294189,-0.0123327961191535,0.5208893418312073,0.4064117968082428,-0.0146439792588353,0.5020026564598083,0.3912056088447571,-0.0156047642230987,0.5693091750144958,0.4834705591201782,-0.0130321038886904,0.5246437191963196,0.4419000446796417,-0.0205771252512931,0.4961071014404297,0.4164267182350158,-0.0239975787699222,0.4739844799041748,0.3962262272834778,-0.0255087837576866,0.5582420825958252,0.5105482339859009,-0.0183693524450063,0.5177147388458252,0.4703262448310852,-0.0251047890633344,0.4921100437641144,0.4453052580356598,-0.0285454522818326,0.4723774194717407,0.4254907369613647,-0.0300652291625738,0.5516937971115112,0.5433550477027893,-0.0225233267992734,0.5216333270072937,0.51070636510849,-0.029092438519001,0.5036802887916565,0.4898061156272888,-0.0306372568011283,0.4892934560775757,0.4719886481761932,-0.0303207226097583,0.7729343771934509,0.9335982203483582,-0.4065536558628082,0.1310991048812866,0.9295286536216736,-0.5305467844009399,0.6194000840187073,0.6234067678451538,-1.1711013317108154,0.3532925248146057,0.8196142911911011,-1.204842448234558,Good
0.3525477647781372,0.8316227793693542,3.3380567288077145e-07,0.3453906178474426,0.7736630439758301,-0.0267969127744436,0.3603015840053558,0.7288070321083069,-0.045537780970335,0.3910270929336548,0.7037515640258789,-0.0584925301373004,0.4206943213939667,0.6894903779029846,-0.0707423537969589,0.4018827080726623,0.7534979581832886,-0.0542125329375267,0.4571246206760406,0.721363365650177,-0.0755985081195831,0.4909906983375549,0.7018325924873352,-0.0866561830043792,0.5179456472396851,0.6876226663589478,-0.0922398567199707,0.4218267500400543,0.7868551015853882,-0.0485709235072135,0.4807378649711609,0.7477385997772217,-0.0660270228981971,0.5169092416763306,0.7225326895713806,-0.0738624408841133,0.5446748733520508,0.7022981643676758,-0.0789754837751388,0.4361706972122192,0.8120315074920654,-0.0431850999593734,0.487975150346756,0.7754027247428894,-0.0570082403719425,0.5205966830253601,0.7524458169937134,-0.0629670023918151,0.5452846884727478,0.7347366213798523,-0.0665232241153717,0.4445236623287201,0.8280566334724426,-0.0392748191952705,0.4836276173591614,0.8020308613777161,-0.0509025417268276,0.5068055391311646,0.7859720587730408,-0.0551571734249591,0.5247299671173096,0.7718328833580017,-0.0570219047367572,0.6324023008346558,0.580744743347168,1.282487716025571e-07,0.6361396312713623,0.5216721892356873,0.0053437887690961,0.6189724802970886,0.4756489396095276,0.0076414528302848,0.5953450798988342,0.4478675127029419,0.0090348124504089,0.5754468441009521,0.4275321662425995,0.0091888261958956,0.5846531987190247,0.4627421498298645,-0.0066655194386839,0.5449441075325012,0.4272603392601013,-0.012770652770996,0.5217146277427673,0.406363308429718,-0.0153891220688819,0.5028131604194641,0.3907390236854553,-0.0165784489363431,0.5692235827445984,0.4838187992572784,-0.0129837365821003,0.5248991250991821,0.4418615698814392,-0.0200619399547576,0.4965441524982452,0.4163947105407715,-0.0235482435673475,0.474398136138916,0.3962492346763611,-0.0252587366849184,0.5578246712684631,0.5104852318763733,-0.0180362928658723,0.5179223418235779,0.4704158008098602,-0.024155119433999,0.4927862882614136,0.4452810287475586,-0.0275425799190998,0.4734587967395782,0.4255347847938537,-0.0292330030351877,0.5507634878158569,0.5427932739257812,-0.0220677703619003,0.5212627053260803,0.5102100372314453,-0.0279087498784065,0.503559947013855,0.4894997477531433,-0.0291632879525423,0.489294171333313,0.4719749391078949,-0.0287904944270849,0.7728980183601379,0.9343790411949158,-0.4149268567562103,0.1310808956623077,0.9305209517478944,-0.5348572731018066,0.619384765625,0.623825192451477,-1.1768159866333008,0.3530759215354919,0.8200122714042664,-1.2131097316741943,Good
0.3534420728683471,0.8313118815422058,3.385222839824565e-07,0.3456462025642395,0.7742037177085876,-0.0282126571983099,0.3603319525718689,0.729652464389801,-0.0481519363820552,0.3907811641693115,0.7041329741477966,-0.0619039386510849,0.4204272031784057,0.6907663345336914,-0.0750048756599426,0.4010451138019562,0.7542499899864197,-0.0580064430832862,0.4563266336917877,0.722592830657959,-0.0804861038923263,0.4903998374938965,0.7030401825904846,-0.0920969173312187,0.5176110863685608,0.6887667775154114,-0.0980664268136024,0.4213136732578277,0.7876608967781067,-0.0517079606652259,0.4809785485267639,0.7485365271568298,-0.0699903815984726,0.5174636840820312,0.723185122013092,-0.0779088735580444,0.5456079840660095,0.7027451395988464,-0.0831185132265091,0.4361794888973236,0.8128138184547424,-0.0455857589840889,0.4884169697761535,0.7754395604133606,-0.0598910823464393,0.5211016535758972,0.7522585988044739,-0.0657337456941604,0.5459562540054321,0.7346339821815491,-0.0693006664514541,0.4449325501918793,0.8286992311477661,-0.041018970310688,0.4836244285106659,0.8023329973220825,-0.0531051568686962,0.5065174102783203,0.7866657376289368,-0.0575105622410774,0.5245346426963806,0.773380696773529,-0.0595203749835491,0.6326704025268555,0.5814143419265747,1.3337124471490824e-07,0.6361689567565918,0.5224635004997253,0.0050710258074104,0.619294285774231,0.4763438403606415,0.0070852832868695,0.595783531665802,0.4484991133213043,0.0081998016685247,0.575774610042572,0.4280011057853699,0.0080620991066098,0.584811270236969,0.463433027267456,-0.0071310801431536,0.5450351238250732,0.4273266196250915,-0.0135147832334041,0.5217916965484619,0.4062590599060058,-0.0162098910659551,0.50294429063797,0.390472263097763,-0.0174323581159114,0.5696044564247131,0.4845272302627563,-0.0135269621387124,0.5253794193267822,0.4419052302837372,-0.0210869666188955,0.4966813325881958,0.4160313010215759,-0.0248283613473176,0.4742811322212219,0.3957028985023498,-0.0266617015004158,0.5585067272186279,0.5113548636436462,-0.0186697244644165,0.5186212658882141,0.4703661501407623,-0.025283396244049,0.4931445717811584,0.4449938535690307,-0.0289031621068716,0.4735023081302643,0.425199955701828,-0.0306729488074779,0.551726222038269,0.5440151691436768,-0.0227814465761184,0.5223832130432129,0.5112324357032776,-0.0291112326085567,0.5044316053390503,0.4903991818428039,-0.0306012239307165,0.4897662997245788,0.4728116989135742,-0.0303289182484149,0.7726194262504578,0.9347497820854188,-0.4127495288848877,0.1310688704252243,0.9316887259483336,-0.5336211919784546,0.619339644908905,0.6244055032730103,-1.1746046543121338,0.3519196808338165,0.8211187720298767,-1.2138407230377195,Good
0.3533686995506286,0.8309551477432251,3.4297457318643865e-07,0.3456271290779114,0.7740301489830017,-0.0280166398733854,0.360299289226532,0.7295393347740173,-0.0479557551443576,0.3905614912509918,0.7041290998458862,-0.0617147088050842,0.4199890196323395,0.6906468868255615,-0.0748875364661216,0.4010310471057892,0.7536790370941162,-0.0582657866179943,0.4564154148101806,0.7222557663917542,-0.0807394161820411,0.490505039691925,0.702972948551178,-0.092312566936016,0.5176733136177063,0.6889768242835999,-0.0982206389307975,0.4210015535354614,0.7872728109359741,-0.0520891398191452,0.4808166921138763,0.7484654188156128,-0.0704671889543533,0.5173410773277283,0.7233104705810547,-0.0784133449196815,0.545445442199707,0.7031301856040955,-0.0835901796817779,0.4356508255004883,0.8126586675643921,-0.0460290648043155,0.4881434738636017,0.7753241062164307,-0.0603641122579574,0.520897388458252,0.7522765398025513,-0.0661938413977623,0.5457601547241211,0.7348833084106445,-0.0697242245078086,0.4443113803863525,0.8287395238876343,-0.0414806678891181,0.483224481344223,0.8023349642753601,-0.0535375028848648,0.5062375664710999,0.7867394089698792,-0.0578488633036613,0.5243158936500549,0.7735685706138611,-0.0597621202468872,0.6325438618659973,0.5814886093139648,1.33970132765171e-07,0.6362223625183105,0.5226563215255737,0.0049843853339552,0.6194371581077576,0.4762913882732391,0.0069362740032374,0.5958172082901001,0.4482519626617431,0.0080328369513154,0.5757423043251038,0.4275579452514648,0.0078696496784687,0.5849019289016724,0.463265061378479,-0.0073681622743606,0.5450193285942078,0.4271429181098938,-0.0137250339612364,0.521757185459137,0.4061181843280792,-0.0163559578359127,0.5029484033584595,0.3903461694717407,-0.0175270829349756,0.5696827173233032,0.4844053089618683,-0.0137053532525897,0.525307297706604,0.4418098032474518,-0.0212282352149486,0.4965927898883819,0.4160322546958923,-0.024884408339858,0.4742076992988586,0.3957671225070953,-0.0266544036567211,0.5585456490516663,0.5112507343292236,-0.0187792498618364,0.5185872316360474,0.4702803492546081,-0.0253653861582279,0.4930673241615295,0.4449829757213592,-0.0289046205580234,0.4733846187591553,0.4252366125583648,-0.0306181907653808,0.5517047047615051,0.5439426302909851,-0.0228209979832172,0.5223598480224609,0.5111525058746338,-0.0290840193629264,0.5044249296188354,0.4903143644332886,-0.0304834265261888,0.4897930026054382,0.4726580679416656,-0.0301483906805515,0.7724384069442749,0.9350317120552064,-0.4120082259178161,0.1310563385486602,0.9325830936431884,-0.5341981649398804,0.6193045377731323,0.6248925924301147,-1.1741255521774292,0.3512465953826904,0.8218832612037659,-1.214537501335144,Good
0.3547013103961944,0.8315373659133911,3.4569279705465306e-07,0.3456697165966034,0.7744318842887878,-0.0290723051875829,0.3602347373962402,0.7300660610198975,-0.0495174750685691,0.390839159488678,0.7052873373031616,-0.0634662508964538,0.4202030003070831,0.692098081111908,-0.0767817869782447,0.4008640348911285,0.7541407942771912,-0.060519840568304,0.4563635587692261,0.7228031754493713,-0.0831840261816978,0.4903384745121002,0.7031511664390564,-0.0944914892315864,0.5172613263130188,0.6889923214912415,-0.1002492159605026,0.4211820065975189,0.7876414656639099,-0.053797498345375,0.4808108806610107,0.7487189173698425,-0.0729076191782951,0.5172078609466553,0.7232913970947266,-0.0808587074279785,0.5448838472366333,0.7029838562011719,-0.0859907791018486,0.4360378384590149,0.812927782535553,-0.047178491950035,0.4885028004646301,0.7757613062858582,-0.0621388740837574,0.5210577845573425,0.7523308992385864,-0.0682186484336853,0.546040952205658,0.7342150211334229,-0.0719136893749237,0.4448562264442444,0.8290639519691467,-0.04209740832448,0.4832386970520019,0.8033417463302612,-0.0547894537448883,0.5061824917793274,0.7871100902557373,-0.0597066842019557,0.5244032740592957,0.7726370692253113,-0.062068473547697,0.6329764127731323,0.5815795660018921,1.2905731239243326e-07,0.6363885998725891,0.5228176116943359,0.0048731779679656,0.619169294834137,0.4764412641525268,0.006938406266272,0.5957561135292053,0.4486508965492248,0.0080807888880372,0.5759426355361938,0.4279176592826843,0.0080014755949378,0.584615170955658,0.4629822373390198,-0.0067000826820731,0.5454102158546448,0.4272524714469909,-0.013063883408904,0.5223546028137207,0.4064677953720093,-0.015895277261734,0.5035324096679688,0.3908355236053467,-0.0172702204436063,0.56936115026474,0.4842264354228973,-0.0131383147090673,0.5258457064628601,0.4419440925121307,-0.020528070628643,0.4974769353866577,0.4161181449890136,-0.0242217518389225,0.4751605987548828,0.3957671523094177,-0.0260924790054559,0.558311939239502,0.5112926363945007,-0.0184367410838603,0.5188676118850708,0.4703421592712402,-0.0250104572623968,0.4936534166336059,0.4448652565479278,-0.0286432690918445,0.4740555584430694,0.4248732030391693,-0.0304903201758861,0.5515871644020081,0.5442057847976685,-0.0227621961385011,0.5226106643676758,0.5117455720901489,-0.0291910041123628,0.5047311186790466,0.4906761348247528,-0.0307885278016328,0.4901799857616424,0.4727938175201416,-0.0306274145841598,0.7724345326423645,0.9358124136924744,-0.4304093718528747,0.1310410797595977,0.9334076642990112,-0.5347205996513367,0.6192716956138611,0.6251000165939331,-1.1897313594818115,0.3512603640556335,0.8226135969161987,-1.215139865875244,Good
0.3542778789997101,0.8307747840881348,3.4721540487225866e-07,0.3455038070678711,0.7734090685844421,-0.0277151502668857,0.3602223098278045,0.7288293242454529,-0.0473414026200771,0.3908167481422424,0.7041889429092407,-0.0607036352157592,0.4197444021701813,0.6910978555679321,-0.0735185518860817,0.4005083739757538,0.7542581558227539,-0.059038933366537,0.4563905298709869,0.7231758236885071,-0.0811615958809852,0.4905429482460022,0.7037240862846375,-0.0921608284115791,0.5174185037612915,0.6896364688873291,-0.0976992174983024,0.4208050668239593,0.7877442240715027,-0.0528479665517807,0.4804852902889251,0.7487736940383911,-0.0714941695332527,0.5169478058815002,0.7232575416564941,-0.0793233662843704,0.5445623993873596,0.7030302882194519,-0.0843907222151756,0.435688853263855,0.8129889965057373,-0.0466353632509708,0.4881288707256317,0.7756692171096802,-0.0612295344471931,0.5208659172058105,0.752076268196106,-0.0672969222068786,0.5457940101623535,0.7340745329856873,-0.0710103511810302,0.4445027410984039,0.8290185332298279,-0.04183916375041,0.4829921126365661,0.8031640648841858,-0.0543375685811042,0.5059549808502197,0.7868373394012451,-0.0591690801084041,0.5241680145263672,0.7724270820617676,-0.061457447707653,0.6325300931930542,0.581746518611908,1.3070287252503476e-07,0.636282205581665,0.5230244994163513,0.0049206460826098,0.6191460490226746,0.476425290107727,0.0071430397219955,0.5957173109054565,0.4485626816749573,0.008429423905909,0.5758770704269409,0.4279090762138366,0.0085118133574724,0.5843889117240906,0.4630165696144104,-0.0061796042136847,0.5453383326530457,0.4272390604019165,-0.0122532974928617,0.5225033164024353,0.4063587486743927,-0.0148827526718378,0.5039249062538147,0.3907503485679626,-0.0161444097757339,0.5691121816635132,0.4841123521327972,-0.0125600714236497,0.5257270932197571,0.441856324672699,-0.0197330638766288,0.4975484907627105,0.4161231219768524,-0.0233285576105117,0.4753866791725158,0.3958528637886047,-0.0251086559146642,0.5580359697341919,0.5110287070274353,-0.0178230535238981,0.5187424421310425,0.4699426293373108,-0.0242770500481128,0.4936321973800659,0.4443636834621429,-0.0279014762490987,0.4741338193416595,0.4241739511489868,-0.0297347903251647,0.551261305809021,0.5437498688697815,-0.0221086889505386,0.5223827958106995,0.511516273021698,-0.0284447539597749,0.5046505331993103,0.4904596209526062,-0.0300149153918027,0.4903118014335632,0.4724495112895965,-0.0298336446285247,0.772438645362854,0.9361110925674438,-0.4412173628807068,0.1310323178768158,0.9340814352035522,-0.5351963639259338,0.619234561920166,0.6252573132514954,-1.1985671520233154,0.3512656986713409,0.8231726884841919,-1.2170536518096924,Good
0.3531410098075866,0.835708737373352,3.3538566412971704e-07,0.3453866839408874,0.7789734601974487,-0.027510879561305,0.3597645759582519,0.7336679697036743,-0.0473895221948623,0.389974296092987,0.7089016437530518,-0.0611653886735439,0.4202896952629089,0.6989647746086121,-0.074354313313961,0.4011907279491424,0.7586215138435364,-0.0574509240686893,0.456778347492218,0.7270882725715637,-0.0796360448002815,0.4902997016906738,0.7079388499259949,-0.0910452604293823,0.5170007944107056,0.6941363215446472,-0.096820443868637,0.4205394983291626,0.7928823232650757,-0.0514000318944454,0.4795565605163574,0.7538352012634277,-0.0703360214829444,0.5156404972076416,0.7288597226142883,-0.078813761472702,0.5432568192481995,0.7083790302276611,-0.0840467885136604,0.4343554675579071,0.8183225393295288,-0.0453432910144329,0.4858624935150146,0.780239462852478,-0.0605065487325191,0.5184789896011353,0.7575495839118958,-0.066664233803749,0.5437871217727661,0.7396454811096191,-0.0699783191084861,0.4427879750728607,0.8338189721107483,-0.0405994728207588,0.4811949133872986,0.8069612979888916,-0.0531102567911148,0.5044410824775696,0.7909504771232605,-0.057431761175394,0.5231481790542603,0.776871383190155,-0.0590960681438446,0.6331670880317688,0.5830126404762268,1.2612886735041684e-07,0.6369065046310425,0.5240358710289001,0.0057868678122758,0.6195207834243774,0.4776325225830078,0.0084668453782796,0.5960032939910889,0.4498485922813415,0.0100854281336069,0.5768132209777832,0.4284770786762237,0.0104455277323722,0.584713876247406,0.4635896384716034,-0.0052924188785254,0.5457298755645752,0.4278396964073181,-0.0111508322879672,0.5228617191314697,0.406981498003006,-0.0136820720508694,0.5041712522506714,0.3912843763828277,-0.0149107221513986,0.5695351362228394,0.4844868183135986,-0.0119444783776998,0.5260785222053528,0.442439317703247,-0.019259076565504,0.4978672564029693,0.4167757034301758,-0.0230362601578235,0.4756914973258972,0.3963265419006347,-0.0249055530875921,0.5584760308265686,0.5113481283187866,-0.017378132790327,0.5188782215118408,0.4708245396614074,-0.0239623188972473,0.4937422573566437,0.4453022480010986,-0.0276888608932495,0.4742475748062134,0.4249250888824463,-0.0295253284275531,0.5516942739486694,0.5442934036254883,-0.0217313766479492,0.5224711298942566,0.5121544003486633,-0.028041323646903,0.5048736333847046,0.49106565117836,-0.0295844003558158,0.4906297326087951,0.4728759229183197,-0.0293735302984714,0.7724472284317017,0.9361205697059632,-0.4390875399112701,0.1313883513212204,0.9370233416557312,-0.535521924495697,0.6191115379333496,0.625420868396759,-1.19726300239563,0.3511526584625244,0.8260820508003235,-1.217329978942871,Good
0.3537074029445648,0.8364714980125427,3.426980015319714e-07,0.3448399305343628,0.7801753878593445,-0.029973791912198,0.3593054711818695,0.735444188117981,-0.0504054240882396,0.3895168900489807,0.7105491161346436,-0.0640348345041275,0.4200514554977417,0.6958991289138794,-0.077000468969345,0.400091290473938,0.7591588497161865,-0.0607708469033241,0.4557853639125824,0.7287020683288574,-0.0828515589237213,0.4897759258747101,0.7092227935791016,-0.0938994958996772,0.516749918460846,0.6950175762176514,-0.0995834618806839,0.420502245426178,0.7935652136802673,-0.0535194240510463,0.4797951877117157,0.7552893757820129,-0.0722800642251968,0.5157137513160706,0.7304019331932068,-0.0804615840315818,0.5429986715316772,0.7101643085479736,-0.0858218148350715,0.4352123737335205,0.8187179565429688,-0.0463750995695591,0.4872688949108124,0.7817164063453674,-0.0614445619285106,0.5194794535636902,0.7587599754333496,-0.0678176209330558,0.5442807674407959,0.7406991720199585,-0.071679376065731,0.4438987374305725,0.8334498405456543,-0.0407519899308681,0.4824506938457489,0.8072437047958374,-0.0537202507257461,0.5053563117980957,0.791439950466156,-0.0587752908468246,0.523546576499939,0.7772830724716187,-0.0612057223916053,0.6328566074371338,0.5838497877120972,1.2475479138629453e-07,0.6369413733482361,0.5249506831169128,0.0059104273095726,0.6200170516967773,0.4784007668495178,0.0085092047229409,0.5962340831756592,0.4502359628677368,0.0101500255987048,0.5764778852462769,0.4291403293609619,0.0104344682767987,0.5852896571159363,0.4644848704338074,-0.0066144573502242,0.5451955795288086,0.4283207952976227,-0.0126499300822615,0.5217849016189575,0.4073187708854675,-0.0149053214117884,0.5029293894767761,0.391777753829956,-0.0158570818603038,0.5699560046195984,0.4856717884540558,-0.0133029511198401,0.525611400604248,0.442657858133316,-0.0209072455763816,0.4968840181827545,0.41683429479599,-0.0243027433753013,0.4745835661888122,0.3968957364559173,-0.0257591437548398,0.5589022636413574,0.5128012895584106,-0.018678868189454,0.5186731815338135,0.4709300398826599,-0.0256063509732484,0.4929274320602417,0.4453474879264831,-0.0291934181004762,0.4730693399906158,0.4254215955734253,-0.0307890344411134,0.5521811246871948,0.5460455417633057,-0.0228850021958351,0.5228286385536194,0.5130231976509094,-0.0296406801789999,0.5050672292709351,0.4916699230670929,-0.0313150025904178,0.4907883405685425,0.4734216630458832,-0.0310698039829731,0.7723965048789978,0.9361343383789062,-0.4375758171081543,0.1310088336467743,0.9383664727211,-0.5356274843215942,0.6186870336532593,0.6256362795829773,-1.196810960769653,0.3503702878952026,0.8298097252845764,-1.2162814140319824,Good
